id,name,longitude,latitude,distance,rate,kinds,country
3908808,отель «старосадскии»,37.6387367,55.7560349,1346.27120502,2,"accomodations,other_hotels",Россия
3900507,отель де пари,37.6007957,55.7635841,1350.70299863,2,"accomodations,other_hotels",Россия
3900539,Vagabond,37.6036377,55.7652931,1361.02757824,1,"accomodations,hostels",Россия
3899821,ABC,37.6125717,55.7438698,1361.11987243,1,"accomodations,hostels",Россия
3908507,макаров хостел,37.6309662,55.7461662,1373.80371829,2,"accomodations,hostels",Россия
3908023,вилла кадаши бутик отель,37.6218491,55.7437401,1372.91822042,2,"accomodations,other_hotels",Россия
3900485,Ванилла,37.5985222,55.7621841,1376.55462455,1,"accomodations,hostels",Россия
3901670,эскваир отель,37.6158104,55.7682419,1388.50905092,2,"accomodations,other_hotels",Россия
9690684,Oh So Indie House,37.5952568,55.7543564,1393.30592673,1,"accomodations,hostels",Россия
3900529,отель элизиум на пушкинскои,37.6027451,55.765255,1394.01117748,2,"accomodations,other_hotels",Россия
3908506,отель гестен,37.6313171,55.7460899,1394.21826716,2,"accomodations,other_hotels",Россия
3909769,хостел бумеранг,37.6261826,55.7672806,1394.63821104,2,"accomodations,hostels",Россия
3899822,Старый замок,37.6136398,55.7434425,1394.91999461,1,"accomodations,hostels",Россия
3901594,Богемия,37.6077271,55.7671242,1396.47943692,1,"accomodations,other_hotels",Россия
3909062,бутик отель чемодановъ,37.639267,55.7581673,1404.21316079,2,"accomodations,other_hotels",Россия
3901669,Custos Hotel Petrovsky,37.6148186,55.768322,1402.68284326,2,"accomodations,other_hotels",Россия
3900227,Крутон,37.5982132,55.7490997,1411.64431808,1,"accomodations,other_hotels",Россия
3900130,Арбат Хаус,37.5946655,55.7559013,1421.13060853,2,"accomodations,other_hotels",Россия
3901635,брестоль отель,37.6080017,55.7674751,1424.99087589,2,"accomodations,other_hotels",Россия
3900528,V Tverskaya,37.6021576,55.7653732,1428.39132818,2,"accomodations,other_hotels",Россия
10066982,MosWelcome,37.6254311,55.7438049,1429.95433708,1,"accomodations,hostels",Россия
3908894,хостелы рус - чистые пруды,37.6375923,55.7618103,1439.01303779,2,"accomodations,hostels",Россия
3908044,Seasons,37.6252556,55.7436829,1438.58374673,1,"accomodations,hostels",Россия
3908904,Субмарина,37.6349983,55.7642517,1455.95128058,1,"accomodations,hostels",Россия
10066800,Подушкин,37.61623,55.7689095,1461.13775924,1,"accomodations,adult_hotels,adult,love_hotels",Россия
3908859,апарт-отель наумов,37.6307793,55.7665138,1462.43689648,2,"accomodations,other_hotels",Россия
9688265,Дмитровка,37.6381378,55.7617149,1464.75571784,1,"accomodations,hostels",Россия
9690690,Артист Хостел на Чистых Прудах,37.6381035,55.7617798,1466.0188778,2,"accomodations,hostels",Россия
3908901,brick design отель,37.6364326,55.7633667,1467.12950523,2,"accomodations,other_hotels",Россия
3908054,Kremlin,37.6275635,55.743885,1475.00434564,1,"accomodations,hostels",Россия
9519622,отель силуэт,37.6168175,55.7690506,1475.78185198,2,"accomodations,other_hotels",Россия
3908514,мини-отель артист,37.6371765,55.7486801,1478.57542527,2,"accomodations,hostels",Россия
3908903,Bed & Beer,37.6372299,55.7629662,1483.89747743,1,"accomodations,hostels",Россия
3909064,Backpacker,37.6410065,55.7569275,1493.61526513,1,"accomodations,hostels",Россия
3909084,сверчков 8 отель,37.6397285,55.760273,1493.71381372,2,"accomodations,other_hotels",Россия
3900498,резиденция булгакова,37.5992393,55.7647514,1509.64939113,2,"accomodations,other_hotels",Россия
3908869,УголОК,37.632946,55.7660942,1509.59046812,1,"accomodations,hostels",Россия
3908870,Хостел на Сретенке,37.633194,55.7660599,1516.72847496,1,"accomodations,hostels",Россия
6016697,отель пушкин,37.6044807,55.7673531,1517.44433619,2,"accomodations,other_hotels",Россия
3909735,Venezia,37.6207199,55.769516,1542.24539351,1,"accomodations,other_hotels",Россия
3908958,отель белыи город,37.6411896,55.752388,1547.40423683,2,"accomodations,other_hotels",Россия
3899963,капсульныи хостел арбат 25,37.5948868,55.7500305,1547.04510897,2,"accomodations,hostels",Россия
3908902,бутик отель меншиков,37.6388893,55.7626839,1556.98626573,2,"accomodations,other_hotels",Россия
3908959,Китай-Город,37.6405525,55.7509117,1558.12750772,1,"accomodations,hostels",Россия
3900139,Gorod'Патриаршие,37.5938835,55.7604752,1559.56719844,1,"accomodations,hostels",Россия
3900009,Давыдов,37.5944977,55.7501831,1562.39852448,1,"accomodations,hostels",Россия
3909835,апарт-отель наумов сретенка,37.632019,55.7671242,1563.10941611,2,"accomodations,other_hotels",Россия
3899962,Faro,37.5944901,55.7500839,1567.15452915,1,"accomodations,hostels",Россия
3909085,хостел полянка на чистых прудах,37.6411629,55.7600174,1570.12594691,2,"accomodations,hostels",Россия
3900024,happy (paradise) hotel на новом арбате,37.5927505,55.752903,1574.86718987,2,"accomodations,other_hotels",Россия
3900131,Артист Хостел на Арбате,37.5922546,55.7569237,1577.39424638,2,"accomodations,hostels",Россия
3899961,Pentahotel Moscow Arbat,37.5930481,55.751976,1581.22420545,2,"accomodations,other_hotels",Россия
3909847,Связист,37.6331024,55.7668457,1580.08209444,1,"accomodations,other_hotels",Россия
3909086,Strawberry Duck,37.6410027,55.7606277,1582.2173259,2,"accomodations,hostels",Россия
9550629,покровка 6 отель,37.6420288,55.7587433,1586.82407408,2,"accomodations,other_hotels",Россия
3909779,seven hills отель трубная,37.6248207,55.7694244,1588.74291324,2,"accomodations,other_hotels",Россия
3908957,отель хитровка,37.6419067,55.7520294,1600.98346508,2,"accomodations,other_hotels",Россия
9519623,Markell,37.6168594,55.770237,1607.41479871,2,"accomodations,other_hotels",Россия
3900207,Пафос,37.5988235,55.7456131,1622.51774314,1,"accomodations,other_hotels",Россия
3899956,Арт Хостел,37.5939713,55.7493668,1630.66444079,1,"accomodations,hostels",Россия
3909074,арум отель на китаи-городе,37.6429062,55.7583046,1631.60840813,2,"accomodations,other_hotels",Россия
3901671,Годзилас,37.6163635,55.7704506,1632.10178114,2,"accomodations,hostels,guest_houses",Россия
3899798,Moscow Point,37.6097641,55.741745,1634.79597755,2,"accomodations,other_hotels",Россия
11279305,гостиница интерконтиненталь москва тверская,37.6012192,55.767395,1638.82479322,2,"architecture,historic_architecture,accomodations,interesting_places,destroyed_objects,other_hotels",Россия
11570794,Chekhoff Hotel Moscow,37.6053047,55.7688675,1638.24507938,2,"accomodations,other_hotels",Россия
6016525,марко поло пресня отель,37.593956,55.7625618,1647.48734548,2,"accomodations,other_hotels",Россия
3909836,Gindza Hostel Sretenka,37.6309052,55.7684402,1646.20894081,2,"accomodations,hostels",Россия
3901677,калинка хостел,37.6166077,55.7707481,1664.67743487,2,"accomodations,hostels",Россия
3899799,Fabrica,37.6106644,55.7412338,1674.36873816,1,"accomodations,hostels",Россия
3909073,Red Brick,37.644043,55.7559242,1679.18260056,2,"accomodations,other_hotels",Россия
3901563,Шоколад,37.6043282,55.7689629,1676.61176113,1,"accomodations,hostels",Россия
3899990,Встречи на Арбате,37.5916328,55.751339,1686.28979667,1,"accomodations,hostels",Россия
3901561,мини-гостиница чехов на тверскои,37.6041794,55.7690506,1689.81082657,2,"accomodations,other_hotels",Россия
9519628,Лайла,37.6276741,55.7417984,1689.60475592,1,"accomodations,other_hotels",Россия
3908043,3 пингвина,37.6276779,55.7417717,1692.45388724,2,"accomodations,hostels,guest_houses",Россия
3900010,Bear hostel,37.5902977,55.7531738,1720.37347912,1,"accomodations,hostels",Россия
3908042,отель мэрри поппинс,37.6277199,55.7415352,1717.70270001,2,"accomodations,other_hotels",Россия
3909856,ханзер отель,37.6303215,55.7695274,1733.31551851,2,"accomodations,other_hotels",Россия
9550739,комфорт москва,37.6279907,55.7414474,1733.2692484,2,"accomodations,other_hotels",Россия
3900171,Сувенир,37.5918655,55.7619667,1738.02891729,1,"accomodations,hostels",Россия
3909757,отель циркус,37.6224518,55.7711372,1737.97241419,2,"accomodations,other_hotels",Россия
3909825,гостиница сретенская,37.6316719,55.7692299,1746.44417195,2,"accomodations,other_hotels",Россия
9519636,77Doors,37.6440697,55.7513275,1753.04253465,1,"accomodations,other_hotels",Россия
3901554,отель винтерфелл тверская,37.6013565,55.7687645,1756.41878426,2,"accomodations,other_hotels",Россия
3899988,Мери Поппинс,37.5892868,55.7536049,1775.86126223,1,"accomodations,other_hotels",Россия
9519615,Шенонсо,37.5955353,55.7660561,1780.64602939,1,"accomodations,other_hotels",Россия
3901510,Дом на Маяковке,37.596611,55.7667427,1780.97839401,2,"accomodations,other_hotels",Россия
3909789,Птичка,37.6277199,55.7706833,1781.54418121,2,"accomodations,other_hotels",Россия
3899944,Ветер,37.5931091,55.7469711,1809.29773402,1,"accomodations,hostels",Россия
6016693,отель марриотт москва гранд,37.5996742,55.768692,1812.44506505,2,"accomodations,other_hotels",Россия
9519621,слипи том,37.6030998,55.7700615,1820.8673008,2,"accomodations,other_hotels",Россия
3909099,Axel hostel,37.6463852,55.7567902,1829.54196856,2,"accomodations,hostels",Россия
3908032,Сapital Хостел,37.6261826,55.7401581,1828.50733254,1,"accomodations,hostels",Россия
3901562,сквер отель тверская,37.6024246,55.7699623,1832.41026483,2,"accomodations,other_hotels",Россия
3908033,108 минут,37.6263313,55.7401085,1836.76154988,1,"accomodations,hostels",Россия
3899943,Boxhostels,37.5935555,55.7461166,1839.91250447,1,"accomodations,hostels",Россия
9519620,Barin Residence Tverskaya,37.6026878,55.7701759,1844.97334562,2,"accomodations,other_hotels",Россия
11744922,Музей-квартира Г. С. Улановой,37.6418991,55.7466125,1852.60464834,3,"apartments,accomodations,cultural,museums,interesting_places,other_museums",Россия
3909162,апельсин отель чистые пруды,37.6443329,55.7624855,1853.21289079,2,"accomodations,other_hotels",Россия
3909161,отель базис-м,37.6444054,55.762455,1856.13509352,2,"accomodations,other_hotels",Россия
9519637,мини отель библиотека,37.6444244,55.7624969,1859.02089937,2,"accomodations,other_hotels",Россия
3909800,бульвар отель на цветном,37.6195641,55.7724419,1858.35668431,2,"accomodations,other_hotels",Россия
6017762,парк инн от рэдиссон саду,37.618042,55.739109,1858.81253836,2,"accomodations,other_hotels",Россия
10067019,Покровка,37.646286,55.759697,1870.80131527,1,"accomodations,hostels",Россия
3901572,Ариум Отель,37.6041298,55.7708778,1871.16773012,2,"accomodations,other_hotels",Россия
3908976,Базилика,37.645607,55.7502518,1881.77104211,1,"accomodations,hostels",Россия
3900120,Клуб 27,37.5877342,55.7589226,1888.44380764,1,"accomodations,other_hotels",Россия
9688261,Eesti Аirlines,37.5975533,55.768631,1891.44567554,1,"accomodations,hostels",Россия
3909799,Doors,37.6183891,55.7727814,1891.78468786,1,"accomodations,other_hotels",Россия
3909131,ель хостел и кофеиня,37.6462135,55.7607613,1897.44030773,2,"accomodations,hostels",Россия
11187030,хостел москва,37.5974655,55.7686806,1899.1501151,2,"accomodations,hostels",Россия
3899989,Винтерфелл на Арбате,37.5870972,55.7543449,1903.14990478,2,"accomodations,other_hotels",Россия
3908945,МетаМосква,37.6452942,55.7492599,1902.60104603,1,"accomodations,other_hotels",Россия
3909857,бутик-отель сретенскии двор,37.6334724,55.7702522,1902.74941734,2,"accomodations,other_hotels",Россия
3901699,хостел плед на самотечнои,37.6140938,55.7729225,1917.11156297,2,"accomodations,hostels",Россия
3909812,отель на цветном бульваре,37.6201553,55.7729454,1917.19828232,2,"accomodations,other_hotels",Россия
3901573,Che,37.6036034,55.7712326,1921.33385336,2,"accomodations,other_hotels",Россия
14691514,Нехорошая квартира,37.5940285,55.7670555,1924.78571071,3,"apartments,accomodations",Россия
3901575,Европа,37.6026459,55.7711334,1939.29986414,1,"accomodations,hostels",Россия
3909881,уланская отель,37.6385307,55.7684708,1940.81306657,2,"accomodations,other_hotels",Россия
9688263,D’Hostels,37.6032143,55.7713127,1940.31304921,1,"accomodations,hostels",Россия
3909174,хостел лаим,37.646698,55.7612648,1943.47448049,2,"accomodations,hostels",Россия
3909801,custos tsvetnoy,37.6195183,55.7731972,1941.91636172,2,"accomodations,other_hotels",Россия
3901698,винтерфелл на цветном бульваре,37.6120567,55.7730217,1945.50377803,2,"accomodations,other_hotels",Россия
3899914,Landmark,37.589138,55.7483521,1953.13393167,2,"accomodations,hostels",Россия
9688257,Томас,37.586422,55.7532768,1958.95996385,1,"accomodations,hostels",Россия
3909869,мини-отель на сухаревскои,37.6311569,55.7715607,1958.51266022,2,"accomodations,guest_houses",Россия
3908167,Винтерфелл,37.6369667,55.7420731,1964.92572752,1,"accomodations,motels",Россия
9688262,Красная Москва,37.6001434,55.770565,1965.30545724,1,"accomodations,hostels",Россия
3900189,Bear hostel,37.5906296,55.7652893,1979.88725574,1,"accomodations,hostels",Россия
3900150,Mac,37.5874557,55.7617493,1987.26758554,1,"accomodations,hostels",Россия
3901574,All Music,37.6013107,55.7712173,1988.37731279,2,"accomodations,hostels",Россия
3901543,Акула,37.5979881,55.7699699,1989.72390322,1,"accomodations,hostels",Россия
3899926,Амстердам,37.5878906,55.7490082,1995.37910095,1,"accomodations,other_hotels",Россия
3909184,InterQube,37.6474075,55.7615814,1996.66325579,1,"accomodations,other_hotels",Россия
3909185,Леонарт,37.6453705,55.7643242,2001.48745698,2,"accomodations,other_hotels",Россия
3910040,Бамбук,37.6392632,55.768837,2001.90044341,1,"accomodations,hostels",Россия
3909172,отель беседка,37.6464767,55.7631149,2004.54041745,2,"accomodations,other_hotels",Россия
6016501,броско отель арбат,37.5860443,55.7515373,2019.19483023,2,"accomodations,other_hotels",Россия
3909173,Парадиз,37.6462479,55.7637901,2023.24473013,1,"accomodations,other_hotels",Россия
3900105,Central Hostel,37.5850868,55.7573433,2029.7583572,1,"accomodations,hostels",Россия
3899982,версаль на арбате,37.5852356,55.7533264,2032.04620046,2,"accomodations,hostels,guest_houses",Россия
3908070,мини отель мэри поппинс,37.6284485,55.7386818,2030.50005883,2,"accomodations,other_hotels",Россия
10066746,Arbat Residence,37.5848274,55.7564583,2040.07724361,1,"accomodations,other_hotels",Россия
10067020,Сон,37.6469536,55.7633438,2042.25254562,1,"accomodations,hostels",Россия
3908986,отель эрмитаж,37.6497726,55.7546196,2043.05263731,2,"accomodations,other_hotels",Россия
3908122,капсульныи отель интеркуб третьяковская,37.6323738,55.739502,2046.72988364,2,"accomodations,hostels",Россия
3899892,Арбат,37.5893669,55.7462234,2052.72777436,2,"accomodations,other_hotels",Россия
11556525,отель пекин,37.5938721,55.7686882,2054.67646858,7,"accomodations,other_hotels",Россия
6016528,Hartwell,37.589344,55.7654266,2056.41101073,2,"accomodations,other_hotels",Россия
11187015,Президент-Отель,37.6127815,55.7375107,2056.05289952,3,"accomodations,other_hotels",Россия
3899707,Sleep at home,37.5958138,55.7418327,2058.9385793,2,"accomodations,other_hotels",Россия
9690665,l'Abordage,37.587574,55.7479553,2060.82907241,1,"accomodations,hostels",Россия
9690648,Булгаков,37.5874252,55.7478485,2074.40985533,2,"accomodations,hostels,apartments",Россия
3907973,гостиныи двор на полянке,37.6173096,55.7371979,2071.03118898,2,"accomodations,hostels",Россия
3908951,Custos Riverside Hotel,37.6487617,55.7500153,2077.87880121,2,"accomodations,other_hotels",Россия
3899915,Арбат 42,37.5866814,55.7486534,2080.65030968,1,"accomodations,hostels,apartments",Россия
6017927,бентлеи отель,37.6495819,55.760128,2083.12357363,2,"accomodations,other_hotels",Россия
9519638,Комфорт-Москва,37.6181412,55.7744827,2080.60472882,1,"accomodations,other_hotels",Россия
3909186,Like,37.6492043,55.7612228,2092.04629842,1,"accomodations,hostels",Россия
3899775,Houseton,37.616188,55.7370415,2089.66548718,2,"accomodations,hostels,apartments",Россия
3909203,Barista,37.6506462,55.7576828,2104.04526229,2,"accomodations,other_hotels",Россия
3899913,Арбатский,37.5871353,55.7475815,2103.71734052,1,"accomodations,other_hotels",Россия
3909204,Loft P12,37.6506577,55.7579918,2108.56861846,2,"accomodations,other_hotels",Россия
3899902,мини-отель есенин,37.589386,55.745285,2107.81230745,2,"accomodations,hostels",Россия
3908001,отель рихтер,37.6279259,55.7378464,2107.37827195,2,"accomodations,other_hotels",Россия
3899901,Арбат 51,37.5872612,55.7472115,2114.75163558,1,"accomodations,apartments",Россия
3900149,V hotel,37.5857468,55.7625885,2120.19790498,1,"accomodations,other_hotels",Россия
3899970,LittleHotel,37.5849342,55.7502403,2124.34646546,2,"accomodations,hostels",Россия
3899900,Библиотека,37.589077,55.7451897,2129.99131904,1,"accomodations,other_hotels",Россия
9690691,привет хостел,37.6507492,55.7594528,2139.13808292,2,"accomodations,hostels",Россия
6017934,Элегант,37.6503334,55.7606697,2143.69763907,1,"accomodations,other_hotels",Россия
3901267,Артист,37.5914497,55.7683754,2143.41914688,1,"accomodations,hostels",Россия
9690692,Транссибирь,37.6510658,55.75951,2159.77690276,1,"accomodations,hostels",Россия
9690693,Рус - Покровские ворота,37.6510086,55.760025,2167.92338301,1,"accomodations,hostels",Россия
3909813,"Миниотель ""Волконский""",37.6184654,55.7753143,2173.72290423,1,"accomodations,other_hotels",Россия
3909191,Ладомир-Отель,37.6473465,55.7656898,2184.13155618,1,"accomodations,other_hotels",Россия
9688267,Хостел на Мясницкой,37.6443596,55.768158,2186.1878658,1,"accomodations,hostels",Россия
3910041,Сопс,37.644619,55.7681046,2195.02978158,1,"accomodations,hostels",Россия
11279292,лотте отель москва - the leading hotels of the world,37.5837593,55.7501373,2198.46246439,3,"accomodations,other_hotels",Россия
6016435,багратион отель,37.594696,55.7406654,2203.24708084,2,"accomodations,other_hotels",Россия
9550738,мини-отель кутузовскии,37.5822105,55.7535133,2217.7691989,2,"accomodations,other_hotels",Россия
3908155,Aquamarine,37.6367493,55.7392044,2215.00459677,1,"accomodations,other_hotels",Россия
3899863,Arbat Inn,37.5838318,55.7494087,2218.69969765,2,"accomodations,other_hotels",Россия
9519612,отель people бизнес новинскии,37.5820847,55.7534828,2226.14662598,2,"accomodations,other_hotels",Россия
10066740,Звезда Хостел Арбат,37.5825653,55.7516365,2229.65160539,1,"accomodations,hostels",Россия
3909215,Хостел на Лялином,37.6520119,55.7603455,2237.30612431,1,"accomodations,hostels",Россия
3899858,отель меркюр арбат москва,37.5839272,55.7486382,2242.164415,2,"accomodations,other_hotels",Россия
3899701,Кебур Палас,37.5960007,55.7396393,2241.81909831,1,"accomodations,other_hotels",Россия
9550645,отель хаус,37.6525764,55.7594337,2251.42128949,2,"accomodations,other_hotels",Россия
3901291,хостел маяк,37.5943718,55.7714996,2264.33665888,2,"accomodations,hostels",Россия
3910047,Артист,37.6468163,55.7675781,2269.98440553,1,"accomodations,hostels",Россия
3909919,отель сухаревскии,37.6377487,55.7726364,2271.97457027,2,"accomodations,other_hotels",Россия
3909264,отель калифорния на покровке,37.6523438,55.7611122,2278.12040089,2,"accomodations,other_hotels",Россия
3910048,Hostel For You,37.646801,55.767704,2277.24554624,1,"accomodations,hostels",Россия
3909205,оранж хостел,37.6538391,55.756218,2294.54643266,2,"accomodations,hostels",Россия
3909265,Pokrovka,37.6512794,55.763485,2298.49943704,1,"accomodations,other_hotels",Россия
9550720,ComeInn,37.6347046,55.7375984,2302.41694054,1,"accomodations,other_hotels",Россия
3909908,Перинна,37.6314049,55.7750816,2322.35812698,1,"accomodations,other_hotels",Россия
3899885,Москва Марриотт Новый Арбат,37.5805321,55.7529449,2330.2971442,2,"accomodations,other_hotels",Россия
3899876,Мегаполис,37.5807495,55.7520981,2331.76723952,1,"accomodations,hostels",Россия
3909025,агиос отель на курскои,37.6542511,55.7536469,2332.43836986,2,"accomodations,other_hotels",Россия
12495738,отель на казачьем,37.6234932,55.7351494,2331.72193228,2,"accomodations,other_hotels",Россия
3901290,хостел маяковскии,37.5934181,55.771904,2336.93975864,2,"accomodations,hostels",Россия
9688266,хостел дом,37.6547508,55.7562675,2352.03703069,2,"accomodations,hostels",Россия
3907972,Гостиница Посольства Узбекистана,37.6207733,55.7348099,2347.24241555,1,"accomodations,other_hotels",Россия
6017941,mamaison all-suites spa hotel покровка,37.6532021,55.7619247,2354.81816625,2,"accomodations,other_hotels",Россия
3909909,"гостиница """"садовое кольцо""""",37.6330528,55.775013,2356.64825455,2,"accomodations,other_hotels",Россия
3899557,Елисеефф Арбат Отель,37.5859489,55.7440453,2363.80122628,2,"accomodations,other_hotels",Россия
3909218,Топ,37.6545334,55.7603035,2390.7425995,1,"accomodations,hostels",Россия
3899764,Хостелы Рус - Полянка,37.6165161,55.7343712,2386.48977208,1,"accomodations,hostels",Россия
3908281,отель на павелецкои,37.6396828,55.7384529,2388.69997965,2,"accomodations,other_hotels",Россия
3909274,Arbat City Hostel,37.6526833,55.7639732,2400.46814038,1,"accomodations,hostels",Россия
3908291,отель crossroads,37.6431961,55.7398872,2405.00758074,2,"accomodations,other_hotels",Россия
3909044,наис хостел курская,37.6557236,55.7552567,2413.34402794,2,"accomodations,hostels",Россия
3908303,отель лангуст,37.6491241,55.7436638,2412.33303299,2,"accomodations,other_hotels",Россия
3899681,Остоженка,37.5955772,55.7379341,2411.99508136,1,"accomodations,other_hotels",Россия
3899848,Jedi,37.5819969,55.7470284,2422.40414265,2,"accomodations,hostels",Россия
3910077,Авита Красные Ворота,37.6466904,55.7698898,2421.80016118,2,"accomodations,other_hotels",Россия
9688268,TimeHome,37.64711,55.7697182,2429.62922573,1,"accomodations,hostels",Россия
3910068,апельсин на красных воротах,37.6469078,55.7699165,2433.99867592,2,"accomodations,hostels,apartments",Россия
3909275,The Rooms,37.6527557,55.7647591,2439.21891279,2,"accomodations,hostels",Россия
3901257,Арт Хаус на Маяковской,37.5842972,55.7675743,2451.82491072,1,"accomodations,hostels",Россия
3908271,VS,37.6401291,55.7379379,2451.53257194,2,"accomodations,hostels",Россия
3908304,Руc-Оригами,37.6491547,55.7429886,2456.84864893,1,"accomodations,hostels",Россия
11187063,отель красные ворота,37.6473503,55.7700043,2461.49041995,3,"accomodations,other_hotels",Россия
3908060,Хостел на Пятницкой,37.6287956,55.7346687,2460.76054605,1,"accomodations,hostels",Россия
3910089,отель веллион сухаревскии,37.6395035,55.7740517,2464.18343327,2,"accomodations,other_hotels",Россия
3899533,The Park,37.5948296,55.737545,2474.27528964,2,"accomodations,hostels,guest_houses",Россия
10066984,меркюр москва павелецкая,37.6352119,55.7359962,2475.26154099,2,"accomodations,other_hotels",Россия
6016496,Мир,37.5778122,55.7547226,2482.27891563,1,"accomodations,other_hotels",Россия
3907996,БМ,37.6281357,55.7343941,2478.42657756,1,"accomodations,hostels",Россия
3899874,Подушкин,37.5786362,55.7511024,2483.36767721,1,"accomodations,adult_hotels,adult,love_hotels",Россия
9519629,адажио москва павелецкая,37.63591,55.736084,2486.99787128,2,"accomodations,other_hotels",Россия
3908094,ибис москва центр бахрушина,37.6353149,55.7358742,2490.20860888,2,"accomodations,other_hotels",Россия
3908278,Континент,37.6419029,55.7382469,2491.30982738,1,"accomodations,hostels",Россия
3909214,Феллини,37.6569977,55.7571907,2497.32026408,1,"accomodations,other_hotels",Россия
3907860,Экотель,37.619976,55.7334061,2499.12579694,1,"accomodations,other_hotels",Россия
3901367,Лайт Хаус,37.5905533,55.77285,2534.25311544,2,"accomodations,guest_houses",Россия
3901815,отель никоновка,37.6110764,55.7782898,2534.25239352,2,"accomodations,other_hotels",Россия
9519640,волга апарт-отель,37.6407051,55.7743835,2537.71769213,2,"accomodations,other_hotels",Россия
3900093,Кино,37.581562,55.7665253,2541.6359361,1,"accomodations,hostels",Россия
3900086,Crazy Monkey,37.5789261,55.7633514,2551.55615611,1,"accomodations,hostels",Россия
3910124,Найс Красные Ворота,37.6530495,55.7667656,2554.92826893,2,"accomodations,hostels",Россия
3899829,azimut отель смоленская,37.5803032,55.7462273,2555.97955758,2,"accomodations,other_hotels",Россия
3908282,Nice hostel,37.6424522,55.7377739,2553.84495376,2,"accomodations,hostels",Россия
3907883,Галерея,37.6253662,55.7332306,2563.17506236,1,"accomodations,other_hotels",Россия
11663013,отель золотое кольцо,37.5805244,55.7451935,2593.59837913,2,"accomodations,other_hotels",Россия
3910088,мини-отель соня на красных воротах,37.6485748,55.7710915,2598.70195815,2,"accomodations,other_hotels",Россия
9519639,капсульныи отель ботанист,37.6330681,55.7774391,2604.48695302,2,"accomodations,hostels",Россия
3901322,Версаль,37.58881,55.7728729,2609.68078494,2,"accomodations,hostels,guest_houses",Россия
3899488,Bear hostel,37.5833435,55.741909,2634.19108323,1,"accomodations,hostels",Россия
6016664,джентэльон отель,37.5889168,55.7732773,2638.23679688,2,"accomodations,other_hotels",Россия
9592034,Mövenpick Moscow Taganskaya,37.6544647,55.7444763,2652.42942744,1,"accomodations,other_hotels",Россия
3907853,Арт Хаус,37.6209526,55.7321014,2648.31944712,1,"accomodations,hostels",Россия
3909962,мира отель,37.6314201,55.778244,2651.38148675,2,"accomodations,other_hotels",Россия
3909257,1000 и 1 ночь,37.6588326,55.7609634,2670.02679695,1,"accomodations,hostels",Россия
9690686,круассан отель и пекарня,37.6447182,55.7374725,2670.08549239,2,"accomodations,hostels",Россия
3899831,Счастливый Слон,37.5781631,55.7460251,2687.74015807,1,"accomodations,hostels",Россия
3901298,отель seven hills брестская,37.5882225,55.7736397,2697.51752496,2,"accomodations,other_hotels",Россия
3908252,гостиница озерковская,37.6395607,55.734684,2735.13765338,2,"accomodations,other_hotels",Россия
3909009,румс бутик отель,37.6582146,55.7470398,2748.11657873,2,"accomodations,other_hotels",Россия
3901309,гостиница шератон палас москва,37.5878296,55.7740593,2748.53723289,2,"accomodations,other_hotels",Россия
3909928,гостиница славянка москва,37.6194878,55.7806244,2767.48722866,2,"accomodations,other_hotels",Россия
3907882,капсульныи отель интеркуб большая полянка,37.6231003,55.731102,2773.84291838,2,"accomodations,hostels",Россия
3909991,бутик-отель garden embassy,37.6377182,55.7779198,2776.09889804,2,"accomodations,other_hotels",Россия
3899514,Парус,37.5869598,55.7376251,2779.44664347,1,"accomodations,hostels",Россия
3901756,хостел hostelberry,37.6035538,55.779583,2784.84859275,2,"accomodations,hostels",Россия
3909310,гостевои дом хорошие новости,37.6591835,55.7643013,2794.71473619,2,"accomodations,hostels",Россия
3907845,отель фортон,37.6193123,55.730587,2809.89038231,2,"accomodations,other_hotels",Россия
3909011,винтерфелл на таганскои,37.6587334,55.7460289,2819.98108678,2,"accomodations,other_hotels",Россия
3909295,отель бонжур на казакова,37.6604538,55.7629166,2822.79222337,2,"accomodations,other_hotels",Россия
3910134,арс отель на красных воротах,37.6561966,55.7685547,2824.55792975,2,"accomodations,other_hotels",Россия
3901185,Династия,37.5780983,55.7689323,2862.44535751,1,"accomodations,other_hotels",Россия
3909010,отель «seven hills на таганке»,37.6592789,55.745369,2880.41696421,2,"accomodations,other_hotels",Россия
3908365,ларгус отель,37.6544228,55.740612,2879.97688435,2,"accomodations,other_hotels",Россия
9519631,отель сан-ремо,37.6488991,55.7370567,2879.69363099,2,"accomodations,other_hotels",Россия
3908364,отель библиотека,37.6543655,55.7405205,2882.93424957,2,"accomodations,other_hotels",Россия
9550721,La Scala,37.6501122,55.7375908,2890.6211863,2,"accomodations,other_hotels",Россия
9720769,отель мишель,37.6500282,55.7375145,2893.04390055,2,"accomodations,love_hotels,adult_hotels,adult",Россия
3908283,Подушкин,37.6489601,55.7368202,2901.68672083,1,"accomodations,adult_hotels,adult,love_hotels",Россия
3901334,Ампир Белорусская,37.5856705,55.7750092,2918.33761603,2,"accomodations,other_hotels",Россия
3899481,Адажио,37.5777779,55.7419243,2923.29872918,1,"accomodations,other_hotels",Россия
3901353,гостевои дом yum yum,37.5886993,55.7765045,2921.83722709,2,"accomodations,hostels,guest_houses",Россия
3901224,Погостим у метро Белорусская,37.5827217,55.773407,2924.64003562,1,"accomodations,hostels",Россия
